id,subject,student_id,grade_level,teacher_id,instructional_minutes,assessment_year,assessment_score
9825,math,2783,11,26,150,2016,96.18
7544,language,2140,10,111,90,2015,71.65
3148,language,889,10,70,90,2015,64.27
3298,language,932,9,73,170,2015,95.1
6538,language,1855,10,60,130,2015,87.85
3573,math,1011,12,29,90,2016,37.39
4323,math,1222,11,91,170,2015,89.02
7037,math,1996,9,101,110,2016,79.41
972,language,276,9,58,130,2015,37.71
6671,math,1891,9,39,90,2015,77.35
9846,language,2789,11,68,110,2016,63.97
10209,math,2889,11,9,170,2015,78.11
3371,math,952,12,101,90,2016,58.94
4975,math,1406,11,114,90,2015,27.71
9261,math,2623,10,98,110,2015,-1.71
4843,math,1370,9,44,90,2016,48.8
1251,math,355,10,48,170,2016,88.84
481,math,141,11,47,170,2016,95.91
4628,language,1309,10,73,130,2015,40.87
10015,math,2835,11,49,90,2016,57.55
3002,language,848,9,112,90,2015,36.23
2596,language,736,9,102,90,2016,67.62
932,language,266,10,59,90,2015,67.65
8334,language,2365,9,108,90,2015,67.42
7558,language,2143,11,95,90,2016,58.5
8177,math,2319,10,97,90,2016,90.26
3907,math,1107,10,26,90,2015,49.48
8873,math,2515,9,45,110,2015,54.58
2906,language,822,10,66,130,2015,73.11
2664,language,755,11,60,130,2015,42.43
9500,language,2693,10,54,110,2015,64.63
6296,language,1787,10,57,130,2016,92.61
4596,language,1299,11,66,170,2016,97.9
5926,language,1679,9,109,170,2015,90.51
4805,math,1358,9,11,90,2016,95.75
1259,math,357,12,31,130,2016,76.56
3259,math,922,9,46,170,2015,76.83
6499,math,1845,10,22,130,2015,99.91
7556,language,2143,10,70,170,2015,95.74
2603,math,738,11,28,90,2016,62.42
5472,language,1547,11,63,90,2016,85.77
892,language,254,10,71,110,2016,77.95
6754,language,1915,11,103,150,2015,69.2
418,language,121,11,92,170,2016,86.67
595,math,173,10,102,170,2016,92.23
1859,math,529,9,39,110,2015,80.56
501,math,147,11,20,110,2015,50.37
7086,language,2009,10,56,110,2015,72.1
7575,math,2148,10,93,150,2015,60.12
5982,language,1696,10,72,150,2016,94.98
3798,language,1077,11,59,130,2015,87.17
3661,math,1037,9,21,150,2016,53.28
6121,math,1740,9,4,110,2016,97.13
7849,math,2226,11,8,170,2016,50.65
3528,language,998,9,53,170,2015,67.42
7788,language,2208,10,81,170,2016,100.0
4287,math,1212,9,4,90,2015,83.63
3830,language,1086,10,105,110,2015,74.07
3091,math,872,10,15,90,2015,55.3
6714,language,1903,11,87,130,2015,72.57
1525,math,434,11,102,110,2016,77.77
4802,language,1357,9,82,90,2015,61.18
1765,math,501,11,27,130,2016,93.84
6994,language,1983,9,56,170,2015,72.39
8094,language,2295,9,114,110,2016,93.89
9356,language,2650,9,60,150,2016,84.42
3279,math,927,10,35,170,2015,83.15
4190,language,1185,10,79,150,2016,99.4
4133,math,1170,9,13,170,2015,81.71
7954,language,2256,10,88,90,2015,38.25
3626,language,1027,11,96,170,2015,60.79
882,language,251,10,114,90,2016,26.92
442,language,129,10,79,110,2015,96.72
7175,math,2036,10,3,110,2015,57.96
3391,math,959,10,30,170,2015,44.8
6546,language,1857,10,64,170,2015,66.99
5209,math,1470,11,22,90,2016,82.74
1899,math,540,9,92,130,2015,72.61
6490,language,1842,12,80,130,2016,57.75
3273,math,925,11,32,150,2016,79.4
984,language,280,10,81,150,2015,97.86
5136,language,1450,9,92,110,2015,58.5
6489,math,1842,12,16,90,2016,95.39
2602,language,738,10,70,130,2015,81.75
6693,math,1897,9,93,90,2015,79.3
3767,math,1068,10,96,130,2015,89.91
5335,math,1506,9,1,150,2016,56.43
9753,math,2764,11,16,150,2015,52.61
2606,language,739,10,114,90,2015,42.86
6229,math,1769,11,34,130,2016,57.99
7977,math,2262,12,47,110,2016,79.48
2939,math,831,12,108,170,2016,20.38
5270,language,1487,12,71,130,2016,85.75
2875,math,814,10,23,130,2016,67.08
5177,math,1462,9,44,110,2015,27.79
6844,language,1941,11,76,110,2015,48.69
1985,math,566,10,107,150,2015,45.72
2375,math,673,11,23,130,2015,95.67
983,math,280,10,9,170,2015,71.03
3226,language,911,9,96,90,2016,55.35
10121,math,2864,11,36,110,2016,98.63
973,math,276,10,42,170,2016,97.58
3898,language,1104,9,60,130,2015,44.25
3029,math,855,12,106,170,2016,100.0
1612,language,457,11,55,90,2016,97.65
3914,language,1108,11,73,90,2016,85.68
6000,language,1702,11,66,110,2015,0.0
6689,math,1896,10,107,110,2015,94.9
5520,language,1562,12,76,110,2016,80.87
5325,math,1503,12,15,130,2016,57.47
3534,language,999,11,72,110,2016,88.54
1162,language,331,10,53,110,2016,95.99
1565,math,445,10,46,90,2016,65.82
3144,language,888,9,63,170,2015,99.63
7726,language,2190,12,51,170,2016,90.76
4784,language,1352,12,91,130,2016,55.69
9280,language,2628,11,53,90,2015,33.17
3100,language,874,11,81,90,2015,0.0
707,math,203,11,48,130,2015,44.01
2387,math,676,11,96,90,2015,62.66
1226,language,349,9,111,130,2015,61.63
9229,math,2613,10,23,90,2016,42.38
3899,math,1104,10,105,110,2016,63.0
2870,language,812,11,58,130,2016,70.17
6587,math,1868,9,15,170,2016,99.82
43,math,14,10,94,170,2016,90.96
6880,language,1950,11,99,130,2016,62.3
3330,language,941,9,64,110,2015,50.45
4767,math,1348,11,4,90,2015,81.15
10314,language,2917,9,59,170,2016,83.58
200,language,60,9,79,130,2015,65.66
2108,language,599,10,97,150,2015,83.41
4968,language,1404,11,94,90,2015,96.69
5043,math,1424,11,2,130,2015,72.79
6467,math,1837,11,42,130,2015,83.34
3476,language,983,11,77,130,2016,77.85
8267,math,2346,9,2,170,2016,62.77
10565,math,2992,12,22,170,2016,100.0
567,math,164,11,20,110,2015,74.12
2999,math,847,9,2,150,2016,64.46
7057,math,2001,11,8,110,2016,68.78
4676,language,1323,10,54,150,2015,82.92
7574,language,2147,12,61,90,2016,94.78
1070,language,305,9,110,150,2016,82.19
2943,math,832,11,45,130,2016,84.4
2453,math,694,11,94,90,2016,93.44
5142,language,1451,12,79,130,2016,53.17
8115,math,2301,11,112,130,2016,78.86
7479,math,2123,9,30,150,2015,0.0
767,math,221,11,13,110,2016,95.76
6056,language,1719,10,105,150,2015,86.2
5542,language,1569,11,112,110,2015,98.56
9258,language,2622,11,98,150,2015,62.75
8762,language,2483,11,65,150,2015,70.5
9282,language,2628,12,94,90,2016,41.96
7007,math,1986,12,107,110,2016,28.06
7590,language,2151,12,89,150,2016,56.36
1628,language,462,11,65,90,2015,93.91
2151,math,610,9,44,110,2016,51.38
3314,language,936,11,61,110,2016,97.84
3042,language,859,10,59,110,2015,72.67
4449,math,1256,10,7,150,2015,73.86
9637,math,2733,10,10,90,2015,73.76
2145,math,608,12,42,170,2016,93.16
4763,math,1347,11,16,110,2015,72.14
7764,language,2201,10,57,110,2016,60.35
1678,language,476,9,72,170,2016,94.1
2246,language,638,10,70,90,2016,73.0
3177,math,897,9,15,170,2015,96.43
5087,math,1436,10,50,170,2015,81.72
10291,math,2911,11,100,110,2016,86.54
3098,language,873,11,72,110,2016,85.98
2528,language,716,11,85,170,2015,58.84
1331,math,379,9,99,90,2015,71.3
998,language,284,10,114,110,2015,87.47
3409,math,964,9,111,150,2015,99.46
8200,language,2325,11,79,150,2016,83.99
5594,language,1583,11,87,130,2016,95.63
1702,language,483,11,66,130,2015,62.85
9889,math,2802,9,96,90,2016,71.54
9269,math,2625,9,5,130,2016,53.49
6135,math,1744,9,3,90,2015,97.22
9362,language,2652,9,60,130,2015,99.87
9130,language,2585,10,109,90,2016,61.92
8739,math,2477,11,34,90,2015,62.44
6378,language,1809,10,90,170,2016,94.87
5154,language,1454,12,53,170,2016,91.38
9597,math,2721,9,5,150,2016,84.39
7140,language,2026,11,54,90,2015,69.46
6123,math,1741,10,8,130,2015,71.14
3474,language,983,10,106,170,2015,100.0
6903,math,1958,11,1,110,2015,33.32
3009,math,850,9,115,90,2016,31.08
8806,language,2495,12,84,170,2016,72.72
2578,language,730,9,85,90,2016,66.81
5663,math,1604,11,29,110,2015,64.07
4539,math,1281,11,8,130,2016,65.78
5020,language,1417,10,77,170,2016,92.18
2223,math,631,10,44,90,2016,85.42
4830,language,1365,12,65,150,2016,54.25
8393,math,2380,11,7,130,2016,42.44
7169,math,2034,10,18,170,2015,88.46
622,language,180,9,62,170,2016,95.81
9111,math,2581,10,101,110,2015,43.64
5843,math,1654,10,111,90,2015,50.74
4248,language,1201,12,75,110,2016,100.0
2408,language,681,10,84,110,2016,30.37
4274,language,1208,11,87,90,2016,40.1
7736,language,2193,9,67,90,2016,50.16
2787,math,790,10,27,90,2015,86.68
4476,language,1263,10,57,150,2015,85.69
528,language,154,10,82,170,2015,89.24
8215,math,2330,9,23,110,2015,93.49
6813,math,1931,10,17,170,2016,0.0
6340,language,1799,9,110,90,2015,56.15
10094,language,2857,11,69,150,2015,99.7
8355,math,2370,12,45,150,2016,85.01
2784,language,789,10,80,150,2015,92.57
3639,math,1031,10,25,90,2015,46.18
9989,math,2829,9,108,110,2015,74.27
639,math,185,9,41,110,2015,93.84
5237,math,1478,9,48,150,2015,93.45
3566,language,1009,9,110,170,2016,88.55
127,math,38,12,3,130,2016,56.2
4834,language,1366,12,110,90,2016,55.77
643,math,186,10,13,150,2015,67.31
4659,math,1318,9,3,110,2015,67.49
4651,math,1315,9,30,130,2016,54.84
8010,language,2271,10,89,130,2015,90.25
468,language,138,10,66,170,2015,85.7
8710,language,2468,12,66,170,2016,0.0
7462,language,2118,11,51,90,2015,89.56
5896,language,1669,9,87,130,2016,51.93
6578,language,1865,11,73,150,2016,100.0
8698,language,2464,10,87,130,2016,98.86
5893,math,1668,9,3,150,2016,34.1
3281,math,927,11,104,110,2016,97.38
9803,math,2778,11,44,170,2015,94.32
6175,math,1755,9,3,130,2015,42.46
2114,language,600,11,86,130,2016,77.42
1623,math,461,9,34,150,2015,88.98
568,language,164,11,59,90,2015,71.99
4242,language,1200,11,83,170,2015,74.39
10220,language,2892,11,105,110,2015,37.05
8100,language,2297,9,78,150,2016,88.84
9801,math,2777,12,17,150,2016,0.0
7200,language,2043,9,93,130,2015,94.63
4422,language,1249,11,106,130,2015,89.1
6149,math,1747,12,40,130,2016,72.07
9747,math,2762,9,3,90,2015,96.21
9978,language,2826,11,78,130,2015,93.0
6779,math,1922,9,92,130,2015,46.01
1685,math,478,11,5,110,2016,77.7
4925,math,1392,12,21,110,2016,86.25
2016,language,574,9,61,90,2015,90.13
4017,math,1137,9,14,90,2016,90.07
5857,math,1658,9,29,90,2015,62.35
4867,math,1377,10,23,130,2015,70.09
3270,language,924,11,77,90,2016,70.92
2123,math,603,11,105,90,2015,56.74
2607,math,739,11,99,150,2016,62.03
9995,math,2830,11,49,90,2016,71.74
6575,math,1865,10,41,110,2015,52.55
350,language,101,12,55,90,2016,45.33
1518,language,432,9,87,90,2016,55.29
9914,language,2810,11,94,170,2015,97.46
9230,language,2613,10,61,130,2016,98.21
794,language,228,9,85,90,2015,47.54
8619,math,2443,11,30,90,2016,58.98
5191,math,1466,10,15,150,2015,97.45
6632,language,1881,9,80,90,2015,69.09
7896,language,2239,9,76,110,2015,85.42
9728,language,2756,11,78,150,2015,86.95
3691,math,1045,10,35,170,2015,100.0
1203,math,342,11,15,170,2015,100.0
9223,math,2611,10,9,150,2016,79.44
5807,math,1643,11,114,130,2016,36.02
2545,math,721,11,39,170,2015,24.07
957,math,272,10,38,170,2016,90.36
1627,math,462,11,23,170,2015,95.82
1479,math,422,9,112,130,2015,69.07
10497,math,2972,11,17,150,2015,0.0
5491,math,1554,9,40,110,2016,35.95
7005,math,1986,11,25,90,2015,85.3
2717,math,769,10,1,150,2015,89.37
9878,language,2798,10,77,150,2016,85.71
5879,math,1663,10,99,150,2016,72.66
6826,language,1936,9,56,170,2015,76.29
4681,math,1324,12,3,130,2016,30.76
6178,language,1755,10,72,90,2016,76.91
1213,math,344,12,44,170,2016,0.0
921,math,262,9,113,130,2016,27.15
10025,math,2838,9,42,110,2015,81.73
4743,math,1342,9,95,170,2015,92.33
8687,math,2462,9,99,150,2015,84.73
3194,language,901,9,84,170,2016,62.13
3590,language,1017,12,105,110,2016,71.9
1871,math,532,9,3,150,2015,69.75
10204,language,2887,12,57,110,2016,90.52
3747,math,1062,9,22,90,2015,57.3
5422,language,1533,11,96,110,2015,56.31
10033,math,2840,9,36,110,2016,73.82
4202,language,1189,9,102,150,2015,75.05
5336,language,1506,9,78,150,2016,83.95
2305,math,654,11,3,170,2016,52.92
8357,math,2371,10,43,130,2015,64.53
349,math,101,12,3,130,2016,63.88
1757,math,499,11,11,150,2016,66.06
9154,language,2591,10,82,170,2016,79.9
1512,language,430,11,59,130,2016,85.46
5205,math,1469,12,29,170,2016,85.08
3117,math,880,12,5,170,2016,100.0
7104,language,2014,9,85,90,2016,92.67
8197,math,2325,10,18,110,2015,54.99
605,math,176,9,1,90,2015,93.49
8884,language,2518,11,58,130,2015,43.4
7157,math,2031,10,33,150,2015,94.69
8524,language,2416,12,91,170,2016,95.89
7763,math,2201,10,37,150,2016,73.14
9448,language,2677,11,65,110,2015,93.51
5680,language,1608,11,84,90,2015,84.04
1881,math,535,10,36,170,2015,80.61
1619,math,460,10,42,150,2015,92.41
5799,math,1641,9,8,90,2016,56.08
1045,math,298,10,114,150,2015,68.53
5919,math,1677,9,43,150,2015,99.93
7565,math,2145,12,11,90,2016,95.49
8119,math,2303,9,2,130,2015,40.32
977,math,278,9,115,130,2016,71.63
3925,math,1111,12,40,90,2016,88.66
1597,math,454,10,43,130,2015,82.0
2657,math,753,11,12,170,2016,50.48
9879,math,2799,9,108,150,2016,23.97
2547,math,721,12,41,170,2016,97.47
6829,math,1937,9,16,150,2016,40.25
4090,language,1157,11,79,110,2016,87.48
1387,math,395,11,40,130,2016,67.8
446,language,130,9,75,130,2016,35.81
2755,math,780,12,24,170,2016,36.57
10126,language,2865,12,106,90,2016,92.64
7850,language,2226,11,109,150,2016,99.55
478,language,140,11,87,110,2016,82.6
6216,language,1766,11,57,90,2015,42.96
3446,language,974,9,65,130,2015,49.94
4990,language,1410,11,92,170,2015,93.81
7881,math,2235,9,16,110,2015,38.62
6057,math,1719,11,30,90,2016,69.67
251,math,74,12,2,110,2016,0.0
7239,math,2055,10,28,110,2016,93.82
1977,math,564,9,36,130,2015,97.65
9903,math,2807,10,39,130,2015,32.55
7694,language,2181,9,87,130,2015,81.79
1420,language,405,12,75,110,2016,81.29
9406,language,2664,11,57,150,2016,62.86
5914,language,1674,12,70,170,2016,76.41
10444,language,2956,10,82,110,2015,68.44
2998,language,846,9,83,150,2016,97.31
878,language,250,12,67,110,2016,96.06
5280,language,1490,10,79,90,2015,29.17
5935,math,1682,11,26,130,2016,99.0
7961,math,2258,9,11,90,2016,75.53
9758,language,2765,9,59,130,2016,96.45
591,math,172,9,39,170,2016,79.32
4785,math,1353,11,114,110,2015,93.53
804,language,230,11,51,90,2016,77.42
10159,math,2875,9,10,90,2016,83.96
7982,language,2264,11,109,130,2015,96.95
6476,language,1839,10,51,110,2015,82.54
3755,math,1064,10,43,170,2015,70.65
283,math,82,12,49,130,2016,62.67
5373,math,1519,9,26,90,2015,35.61
2134,language,605,12,112,130,2016,59.2
153,math,46,9,29,150,2016,0.0
2649,math,751,11,26,170,2016,66.23
8157,math,2314,9,40,170,2016,80.8
4527,math,1278,9,10,150,2016,71.19
7213,math,2046,12,7,110,2016,47.92
4985,math,1408,12,96,90,2016,53.88
8777,math,2487,11,95,90,2015,78.88
9641,math,2734,9,11,110,2016,94.21
402,language,117,10,95,170,2015,52.7
4218,language,1193,9,108,90,2016,82.69
2057,math,585,9,8,110,2015,84.8
5352,language,1513,10,91,90,2015,43.09
8604,language,2439,9,51,130,2015,34.51
5951,math,1687,11,8,130,2016,60.39
7938,language,2251,11,61,150,2016,86.11
5490,language,1553,9,81,110,2016,63.58
551,math,160,9,28,110,2015,81.31
495,math,145,10,43,110,2016,44.11
10473,math,2965,9,22,150,2015,97.77
1477,math,421,10,43,130,2016,77.73
1165,math,332,11,17,110,2016,0.0
2146,language,608,12,82,90,2016,97.37
9354,language,2649,9,78,90,2016,63.5
7059,math,2002,9,31,130,2016,63.02
9591,math,2719,11,41,170,2016,98.69
8359,math,2371,11,10,110,2016,56.71
5819,math,1646,11,12,130,2016,23.6
539,math,157,11,24,170,2015,98.95
6547,math,1857,11,29,170,2016,64.48
5987,math,1698,11,17,90,2016,0.0
5917,math,1676,9,40,170,2016,96.66
1082,language,309,10,51,150,2015,60.08
2496,language,706,11,89,90,2015,41.52
6388,language,1812,11,92,150,2015,95.62
6686,language,1895,9,56,90,2015,59.81
1419,math,405,12,49,170,2016,99.11
1506,language,429,11,51,110,2015,55.99
3107,math,877,9,50,90,2016,76.73
821,math,235,12,6,150,2016,76.62
2667,math,756,10,47,110,2015,56.64
4924,language,1392,11,69,150,2015,98.88
9730,language,2756,12,60,90,2016,90.74
8184,language,2321,10,62,90,2016,68.1
3003,math,848,10,115,90,2016,62.28
10149,math,2872,10,106,110,2015,75.67
1351,math,385,11,45,90,2015,50.11
1625,math,461,10,5,150,2016,96.5
8437,math,2391,11,35,90,2016,95.51
659,math,190,11,92,130,2015,64.41
4857,math,1374,10,16,150,2016,59.05
5729,math,1621,9,3,110,2016,67.9
7497,math,2128,10,94,150,2015,88.6
6639,math,1883,9,35,150,2015,98.78
1993,math,568,9,19,110,2016,0.0
4722,language,1336,9,63,150,2015,97.58
6858,language,1944,11,70,130,2016,80.39
6738,language,1910,10,85,150,2016,60.48
8520,language,2415,11,73,130,2016,95.39
8123,math,2304,9,24,90,2016,50.31
3722,language,1054,11,62,130,2016,66.66
911,math,259,11,2,110,2016,77.14
6855,math,1944,10,43,170,2015,84.97
3958,language,1120,11,56,150,2015,78.86
7435,math,2110,11,23,110,2016,59.23
6460,language,1834,12,54,150,2016,98.35
3000,language,847,9,57,150,2016,71.96
1750,language,497,10,87,90,2016,94.28
10431,math,2952,9,20,170,2016,79.67
6180,language,1756,11,60,90,2015,90.13
3689,math,1044,11,2,170,2016,71.29
6634,language,1881,10,113,170,2016,97.24
3512,language,993,10,60,150,2016,87.06
6998,language,1984,10,78,130,2015,99.05
1964,language,560,9,84,110,2016,51.36
73,math,23,10,38,110,2016,73.66
4937,math,1395,11,40,110,2016,73.06
10358,language,2931,11,56,170,2015,65.66
1390,language,396,9,83,130,2015,78.7
1693,math,481,10,113,110,2015,60.48
1461,math,417,11,50,130,2016,80.57
10584,language,2998,12,62,130,2016,38.68
9633,math,2731,12,7,170,2016,64.1
130,language,39,9,58,150,2016,88.96
8757,math,2482,11,36,130,2015,90.43
10032,language,2839,11,67,170,2016,72.86
4413,math,1246,10,11,130,2016,70.7
1212,language,344,11,95,170,2015,77.07
3221,math,910,10,35,130,2015,53.7
3748,language,1062,9,61,90,2015,65.77
6484,language,1841,11,85,90,2015,46.01
8237,math,2335,10,100,130,2016,75.44
4575,math,1293,9,2,110,2015,39.67
5564,language,1575,9,109,110,2015,90.66
3568,language,1010,10,77,130,2015,51.26
1630,language,462,12,105,150,2016,98.23
7824,language,2220,10,100,110,2015,75.28
5818,language,1646,10,115,110,2015,82.79
1675,math,475,9,26,90,2016,70.61
980,language,279,11,114,90,2015,22.49
5580,language,1579,10,100,90,2016,49.96
3858,language,1093,11,100,90,2016,87.96
7367,math,2089,12,7,110,2016,79.46
7672,language,2174,10,96,110,2016,73.75
7990,language,2266,11,105,90,2015,93.44
6609,math,1874,9,4,170,2016,99.4
3544,language,1003,10,83,150,2015,86.01
7441,math,2112,11,42,170,2015,89.45
7262,language,2061,11,101,90,2016,53.27
5346,language,1510,9,110,150,2016,70.73
3331,math,941,10,41,110,2016,59.32
8326,language,2362,10,61,110,2016,43.35
3416,language,965,10,77,130,2016,45.32
815,math,233,11,36,130,2016,99.29
1788,language,508,9,58,110,2015,45.03
6692,language,1896,11,67,90,2016,76.15
5537,math,1567,10,26,150,2016,74.81
647,math,187,11,8,150,2015,93.5
6286,language,1785,10,87,130,2015,54.64
9592,language,2719,11,63,150,2016,76.38
1647,math,468,10,93,130,2015,91.7
663,math,191,9,24,90,2015,56.55
7892,language,2237,12,96,130,2016,72.22
348,language,101,11,73,110,2015,79.96
2946,language,833,10,82,150,2015,80.69
4312,language,1218,9,109,90,2016,49.69
2818,language,798,10,105,170,2016,89.93
2127,math,604,9,7,110,2015,54.01
3654,language,1034,10,98,90,2016,34.49
5039,math,1423,9,27,90,2015,94.28
537,math,156,10,1,150,2016,63.44
7995,math,2267,12,40,130,2016,87.6
9226,language,2612,9,53,130,2016,53.87
1885,math,536,9,26,150,2016,79.71
1447,math,413,10,42,110,2016,43.58
645,math,186,11,107,90,2016,64.6
5506,language,1558,11,52,90,2016,32.86
6711,math,1902,9,46,110,2016,91.65
10012,language,2834,12,68,150,2016,96.8
4250,language,1202,10,75,130,2015,87.94
4764,language,1347,11,112,130,2015,53.9
9037,math,2560,11,36,130,2015,80.08
6638,language,1882,12,91,150,2016,89.34
10065,math,2849,10,96,170,2015,33.46
5576,language,1578,11,63,150,2016,89.15
5473,math,1548,9,50,170,2016,83.48
1434,language,410,11,66,110,2015,93.3
262,language,77,11,84,150,2015,65.7
2783,math,789,10,33,170,2015,25.19
2186,language,621,11,106,110,2015,48.41
9201,math,2605,9,3,150,2015,61.85
1075,math,307,9,46,150,2016,16.42
1140,language,325,11,113,150,2015,62.5
10129,math,2866,12,44,150,2016,66.95
2881,math,816,10,6,90,2015,70.91
6084,language,1727,11,60,110,2016,96.31
7630,language,2162,10,115,150,2016,23.06
7480,language,2123,9,53,110,2015,78.32
10582,language,2998,11,79,130,2015,84.34
8959,math,2538,10,42,110,2015,86.27
4508,language,1271,12,80,130,2016,77.77
1366,language,389,11,106,150,2015,86.21
7903,math,2241,11,14,130,2016,84.24
4359,math,1231,10,22,110,2016,93.75
1161,math,331,10,30,150,2016,85.92
562,language,162,12,59,170,2016,99.66
454,language,133,9,67,130,2016,55.29
1201,math,341,10,14,130,2016,52.9
6666,language,1889,12,99,130,2016,99.92
6141,math,1745,12,49,150,2016,82.47
